Run ID,Name,Source Type,Source Name,User,Status,learn_rate,mtry,sample_size,tree_depth,mae,r2,rmse
13991ba21d974bfba5173a4bec8573d1,,,,unknown,FINISHED,0.0580243367048302,88,0.67659,3,446.252105712891,0.76458053290844,555.709823608398
e3d56859858b4eca9989a4337a46cf08,,,,unknown,FINISHED,0.0956235518446494,88,0.67659,3,435.439247131348,0.774539440870285,542.410568237305
2c5c3a5d2a7844a2b5d0435144bab77e,,,,unknown,FINISHED,0.05500113599029,88,0.67659,3,445.113754272461,0.765917256474495,554.231506347656
496af689974c41e9a0dfbaaa6c6a5bcb,,,,unknown,FINISHED,0.0332454604701474,88,0.67659,3,444.22240447998,0.766795754432678,554.587783813477
fd8465fa368748a7aa4f303fbe8cd696,,,,unknown,FINISHED,0.0699132774633644,88,0.67659,3,435.763740539551,0.774071261286736,544.581924438477
7dde46a0d40c4526b38bd71b499cb9e2,,,,unknown,FINISHED,0.00396335949677533,88,0.67659,3,514.441925048828,0.70071904361248,630.274475097656
272cf8ce67ff4053ae4b4b2afd38a0da,,,,unknown,FINISHED,0.0719103851372782,88,0.67659,3,440.099830627441,0.769850209355354,549.166458129883
87b0c0c466ff4e2ba374c9c156d56dde,,,,unknown,FINISHED,0.0446015668731765,88,0.67659,3,437.339401245117,0.772621840238571,546.516082763672
c019f03fb7384230a1e3de782da2840b,,,,unknown,FINISHED,0.0861336426235942,88,0.67659,3,437.327087402344,0.769257426261902,548.161521911621
929eb68f7e4041569aced838a215e1dd,,,,unknown,FINISHED,0.0642369074756375,88,0.67659,3,442.919357299805,0.76823478937149,553.059234619141
0079a0ecd2b545bfa00ff0d581d7f6ae,,,,unknown,FINISHED,0.0167578523237745,88,0.67659,3,439.382415771484,0.768381908535957,550.493881225586
10820791f8b249f3b81d328efb5c88ac,,,,unknown,FINISHED,0.0937085854818029,88,0.67659,3,443.085243225098,0.764481857419014,554.896820068359
9398857b80aa4358ba91504e3e816e2a,,,,unknown,FINISHED,0.0157010537682019,88,0.67659,3,440.106346130371,0.767999321222305,551.610931396484
0f1f6720d9d6462f88ff1daa95e222f7,,,,unknown,FINISHED,0.0841708750547325,88,0.67659,3,445.708633422852,0.765580967068672,554.232940673828
d1632f3986b542d498584eb631be8048,,,,unknown,FINISHED,0.0275634911243038,88,0.67659,3,439.343414306641,0.769588425755501,549.754379272461
774df7d2f79941f481f410b1ab2a2c4a,,,,unknown,FINISHED,0.0364940944122521,88,0.67659,3,438.700614929199,0.768855810165405,550.042770385742
ff4fbbd84f12406094ad1f00dfb6e63a,,,,unknown,FINISHED,0.0770159289671333,88,0.67659,3,439.760765075684,0.771103739738464,548.64208984375
cc8f251d2c0444d9a502a86c2502cb14,,,,unknown,FINISHED,0.0102375719215859,88,0.67659,3,462.977043151855,0.74427604675293,572.631469726562
50f30543b3014b57acbcd705801387e8,,,,unknown,FINISHED,0.047728754844011,88,0.67659,3,441.302604675293,0.769623905420303,551.096771240234
19299ea700c949e3877ab5bcf2dfe3b6,,,,unknown,FINISHED,0.0222415842439803,88,0.67659,3,441.663612365723,0.768111601471901,552.944763183594
cd8753061988428b840ae721e5a0d65e,,,,unknown,FINISHED,0.349842006624745,88,0.67659,3,461.718643188477,0.750938728451729,574.235549926758
4a6c82504f2c48259340d10d81b0b8ca,,,,unknown,FINISHED,0.573918137255991,88,0.67659,3,477.205413818359,0.731452330946922,589.259124755859
3b69614d60a0438db6656de6feb3ac94,,,,unknown,FINISHED,0.331824951861324,88,0.67659,3,448.125602722168,0.762700095772743,561.640319824219
cff9dbeda13547d2b16e47f132466ff3,,,,unknown,FINISHED,0.202169915933202,88,0.67659,3,443.989410400391,0.763897314667702,554.257629394531
4f43c9b61c8c4aa190987fb0364fb92b,,,,unknown,FINISHED,0.420695289933182,88,0.67659,3,452.664962768555,0.753434777259827,569.284133911133
6892886a80b94dc0a9c0862a582f6b00,,,,unknown,FINISHED,0.0276604252838126,88,0.67659,3,436.696578979492,0.772747039794922,545.787017822266
eaec105b35364f8b926dee9c9a4db064,,,,unknown,FINISHED,0.432597244757516,88,0.67659,3,457.933380126953,0.744543805718422,585.471771240234
158a5fe8a35547ffbcaedc6dc67447ba,,,,unknown,FINISHED,0.269847721769436,88,0.67659,3,444.443557739258,0.760375425219536,562.786010742188
4cba2c1143a440a7b1c2bbdc57dc4e0f,,,,unknown,FINISHED,0.517362112605258,88,0.67659,3,452.528999328613,0.757576733827591,570.979843139648
8440dd2b7f5f4a72b8707be314efa7f3,,,,unknown,FINISHED,0.386866418289153,88,0.67659,3,471.343544006348,0.735853895545006,591.884429931641
ff5457387d20400089cb7d3acc4f5bda,,,,unknown,FINISHED,0.103910433040676,88,0.67659,3,437.605522155762,0.77055948972702,548.530792236328
06d56a63cc15415ca3295b296eb47880,,,,unknown,FINISHED,0.562505711457209,88,0.67659,3,484.357269287109,0.725054040551186,602.042373657227
a89ed26053bf49db9b12d4605d371404,,,,unknown,FINISHED,0.0976123406387788,88,0.67659,3,440.644203186035,0.770622566342354,550.476905822754
bbd641dfb710430db11524d55c615215,,,,unknown,FINISHED,0.505664810932244,88,0.67659,3,483.253051757812,0.730356886982918,601.216720581055
d26e960e1ce8420992e1bbbd72699656,,,,unknown,FINISHED,0.168307674377164,88,0.67659,3,448.625854492188,0.760105565190315,558.643783569336
f950ce8caf7843cc9a47ef108c7d4a41,,,,unknown,FINISHED,0.221530461648775,88,0.67659,3,446.005233764648,0.761822104454041,558.549163818359
80c68edfcf1e485a89d6853aacd1291d,,,,unknown,FINISHED,0.463024223137461,88,0.67659,3,459.602325439453,0.74633900821209,579.847503662109
ab3ef68f107c4e0da20812b1d79c356a,,,,unknown,FINISHED,0.0650521963003606,88,0.67659,3,437.654388427734,0.772660195827484,545.459228515625
ecff7139d39a41fc96db3d3df44d595f,,,,unknown,FINISHED,0.288484498565318,88,0.67659,3,430.078872680664,0.776596769690514,540.330444335938
f2efe64f7ed04973a48562d326e9ddc0,,,,unknown,FINISHED,0.136591259635842,88,0.67659,3,445.231323242188,0.762114092707634,558.112319946289
e31bb3bc66ea42baa9a18aad0e3d587a,,,,unknown,FINISHED,0.388001700529445,88,0.67659,3,464.749031066895,0.748851135373116,577.981079101562
ae038cc799684c03bf0661d3765ced4a,,,,unknown,FINISHED,0.577896726488128,88,0.67659,3,484.223983764648,0.723445132374763,606.001907348633
504fcc1a32e34ffe96513898c327938c,,,,unknown,FINISHED,0.37273301005197,88,0.67659,3,465.269737243652,0.744451642036438,583.491455078125
c4e1a168e18744f888421254d9646c25,,,,unknown,FINISHED,0.26285586096034,88,0.67659,3,435.280113220215,0.773381546139717,545.76197052002
c7be7a9adf2949408aab0418dd64fea1,,,,unknown,FINISHED,0.448046855875578,88,0.67659,3,456.273719787598,0.748563081026077,578.917541503906
08f47fc93b744f2e9c9e4df1f5aa0cfb,,,,unknown,FINISHED,0.114966462104926,88,0.67659,3,438.18270111084,0.771556302905083,546.119125366211
1b4f4f858307404093f40cb07a2cc68a,,,,unknown,FINISHED,0.458133258269082,88,0.67659,3,459.59846496582,0.748319312930107,578.068496704102
f03a5e878eb54e4a8008cd9f4ad14013,,,,unknown,FINISHED,0.320209933702912,88,0.67659,3,453.680946350098,0.75614869594574,570.41877746582
90803ac08cf349f398ad5a6a982079a3,,,,unknown,FINISHED,0.529967892038354,88,0.67659,3,453.015228271484,0.755919545888901,571.96125793457
cc746100536040959745d6e0e84862d4,,,,unknown,FINISHED,0.419378320584028,88,0.67659,3,457.765663146973,0.747569009661674,577.311706542969
f56997ffa19f4d16acd31b4812337853,,,,unknown,FINISHED,0.179585112746336,88,0.67659,3,437.197235107422,0.770432725548744,548.333465576172
7ff4da34e85d4c9f9b83cc523e075529,,,,unknown,FINISHED,0.568225179201025,88,0.67659,3,486.705474853516,0.720014467835426,608.205505371094
58837462c3344e579be3708221825121,,,,unknown,FINISHED,0.17424774630405,88,0.67659,3,441.050834655762,0.762880310416222,554.970642089844
97ddf75b9a5f41fb83d4e0bc02428f08,,,,unknown,FINISHED,0.520054924518851,88,0.67659,3,472.987167358398,0.736764520406723,593.671295166016
17c6d85ca3084ca397275f03d27010a5,,,,unknown,FINISHED,0.234159046082342,88,0.67659,3,455.329956054688,0.757180437445641,566.775085449219
684d5d39b2874d8ea542b1ecda9ae613,,,,unknown,FINISHED,0.279263103092182,88,0.67659,3,448.359649658203,0.755142211914062,568.76301574707
f300a214577a4f4c94c8cea87d5a26dd,,,,unknown,FINISHED,0.48391883316734,88,0.67659,3,457.114639282227,0.75208742916584,573.529388427734
029bfc442b1044eeb2c43aba043d964e,,,,unknown,FINISHED,0.146654403644373,88,0.67659,3,452.609916687012,0.756509155035019,566.298416137695
691fa31f36174a2dabf457d5a9071662,,,,unknown,FINISHED,0.33600381234349,88,0.67659,3,452.107604980469,0.755431368947029,571.996978759766
ce0186d0bfb04d23a048ca7434b11282,,,,unknown,FINISHED,0.207280728504951,88,0.67659,3,448.868354797363,0.759726673364639,559.129302978516
a75665cae6454990a2024a77693a2a91,,,,unknown,FINISHED,0.0618403060953002,88,0.67659,3,441.322021484375,0.767980143427849,550.623260498047
28f7f95605bd460bb62c0ede645a31a4,,,,unknown,FINISHED,0.0960214107678631,88,0.67659,3,428.351531982422,0.781620413064957,535.697158813477
95c8c4b87fda47e9955795e0e87a3dd9,,,,unknown,FINISHED,0.0590919418093545,88,0.67659,3,445.296051025391,0.765160515904427,556.157455444336
9a083646140b494fb20845fcf0a1cc6f,,,,unknown,FINISHED,0.0393140549728613,88,0.67659,3,453.555152893066,0.756941646337509,565.88444519043
823b413899a446d9bf61cfd0d4784a0c,,,,unknown,FINISHED,0.072648434057604,88,0.67659,3,438.297172546387,0.769633606076241,548.916656494141
4de90913041c40db9a2da894b7001bf7,,,,unknown,FINISHED,0.0126939631788867,88,0.67659,3,586.453140258789,0.628144025802612,714.782348632812
60c7acfca4af4a0f9ce24f6e606223fd,,,,unknown,FINISHED,0.0744639864884347,88,0.67659,3,442.707733154297,0.768284469842911,551.757141113281
4d2f4eb6aa804dfcab47b7e4bb7f2afa,,,,unknown,FINISHED,0.0496377880665241,88,0.67659,3,449.761695861816,0.759056776762009,562.046142578125
5b4ed1e92a39439186b7ce9ad78caa0a,,,,unknown,FINISHED,0.0873942205669038,88,0.67659,3,437.90202331543,0.766770586371422,550.667320251465
8d0ae5caeadd49329245c9b439c89651,,,,unknown,FINISHED,0.067488097705125,88,0.67659,3,441.675811767578,0.767274841666222,551.706466674805
59a0f149441947129418ccb24aad8ff7,,,,unknown,FINISHED,0.0243253202943405,88,0.67659,3,482.447395324707,0.733466103672981,595.613265991211
c9bba09461f44489bb4df92e2afcd369,,,,unknown,FINISHED,0.0942805322561844,88,0.67659,3,436.738082885742,0.770639970898628,546.831146240234
2230b68884bc45a083722cdbfe6f497f,,,,unknown,FINISHED,0.023364594334729,88,0.67659,3,487.812164306641,0.728259712457657,601.781402587891
9fb1d0752add432792ff02e235674d40,,,,unknown,FINISHED,0.0856098864133932,88,0.67659,3,443.417404174805,0.76759347319603,552.987426757812
a0f23ca1a4f94d078ff0ba13b4eddef1,,,,unknown,FINISHED,0.0341486282948216,88,0.67659,3,463.067771911621,0.750007376074791,575.243789672852
d2767840ffbc4bac9e716667acd2a6e3,,,,unknown,FINISHED,0.0422673585565928,88,0.67659,3,452.728874206543,0.757093831896782,565.539154052734
7caa6317f3274d149134634f9c14400c,,,,unknown,FINISHED,0.0791053899701212,88,0.67659,3,439.017333984375,0.773185074329376,545.997863769531
0e136ae1bf654d6f9ea802be33c4ddcc,,,,unknown,FINISHED,0.0183977926559872,88,0.67659,3,517.026779174805,0.701130568981171,633.613586425781
db41d24593074ad9a9b2258ff5c35d3d,,,,unknown,FINISHED,0.0524806862218282,88,0.67659,3,450.01912689209,0.760941803455353,559.8994140625
248cdd51beee495bbcccc7a745aee6a6,,,,unknown,FINISHED,0.0293105311308912,88,0.67659,3,468.328620910645,0.745185703039169,580.609375
096398f224f245d29fda42bfc9dbe9a1,,,,unknown,FINISHED,0.1,67,0.401047382855277,3,445.259094238281,0.766345500946045,555.146530151367
b64e2285699941e98c2b21360cb088b0,,,,unknown,FINISHED,0.1,147,0.151397425770852,3,443.001075744629,0.765738368034363,552.248107910156
75e9d8c3bf9f439ba940922714fab2f9,,,,unknown,FINISHED,0.1,172,0.655248303342323,3,443.577644348145,0.767782717943192,552.437927246094
6f6fa9c352c143d281edc59de85361a1,,,,unknown,FINISHED,0.1,103,0.364683137330532,3,443.126106262207,0.767410129308701,552.264205932617
2f9db1619ff2496f8f11e565d41d733f,,,,unknown,FINISHED,0.1,52,0.791623932403167,3,441.987464904785,0.766748994588852,553.369323730469
175da55f383d41b89f17f6b14eb72b9f,,,,unknown,FINISHED,0.1,71,0.533231678557261,3,439.253578186035,0.767041862010956,552.047897338867
a25ff2f06fd54b16a27700ffcd3fc76a,,,,unknown,FINISHED,0.1,93,0.566985120942177,3,440.595275878906,0.76760259270668,550.931121826172
080637c34d4c415c9b31008a67d85994,,,,unknown,FINISHED,0.1,87,0.560929926073031,3,439.468627929688,0.769341245293617,549.092483520508
d20c09362e004bdea50984198ebbc32a,,,,unknown,FINISHED,0.1,81,0.182231901770433,3,443.042549133301,0.766785115003586,552.682769775391
ef5fc72a47b341149b7c98b250f97fec,,,,unknown,FINISHED,0.1,110,0.855869636654407,3,440.204063415527,0.770355299115181,549.473510742188
7f2ed9013ed94507b7ffe83aaa3130cf,,,,unknown,FINISHED,0.1,88,0.676590191157672,3,431.491172790527,0.777946963906288,540.514465332031
16c365c2d280475a97724ad1e36af0e7,,,,unknown,FINISHED,0.1,124,0.476980435161112,3,437.850135803223,0.770826905965805,547.666198730469
b5840cb0fa6248a79e2c5b9a855fa615,,,,unknown,FINISHED,0.1,142,0.781454287091012,3,440.83829498291,0.768649160861969,549.67015838623
ac70ae0f37ce418fa9106bcfff2a6424,,,,unknown,FINISHED,0.1,53,0.594337460798776,3,438.246078491211,0.769522607326508,548.914581298828
62b9640027ec4286b245e405c95db32a,,,,unknown,FINISHED,0.1,137,0.750116893289497,3,437.906845092773,0.772713541984558,546.971130371094
efe9c722653c471380d458c72b023b2c,,,,unknown,FINISHED,0.1,161,0.620171956841241,3,439.111923217773,0.772059053182602,548.341888427734
38faf4eaa2974f2d9cfcb7eb964fbb48,,,,unknown,FINISHED,0.1,109,0.429972770029241,3,438.95085144043,0.771607846021652,548.169006347656
8a44965ed00a4ea3a4d5a09f4e0aeca3,,,,unknown,FINISHED,0.1,115,0.60283372461802,3,432.38924407959,0.774431973695755,543.187240600586
b26f4963c47f43b883e94a9203036be4,,,,unknown,FINISHED,0.1,119,0.459555438802591,3,439.97770690918,0.769150719046593,549.914939880371
d5b8f0cb346340f1a59eaae4161163c0,,,,unknown,FINISHED,0.1,132,0.115211428902559,3,442.140083312988,0.764070332050323,555.42610168457
